Username,Repository,Stars,Repo URL
HaxeFlixel,flixel,1.8k,https://github.com/HaxeFlixel/flixel
JohnSundell,ImagineEngine,1.8k,https://github.com/JohnSundell/ImagineEngine
GTA-ASM,SanAndreasUnity,1.8k,https://github.com/GTA-ASM/SanAndreasUnity
mr-kelly,KSFramework,1.7k,https://github.com/mr-kelly/KSFramework
eva-engine,eva.js,1.7k,https://github.com/eva-engine/eva.js
evennia,evennia,1.7k,https://github.com/evennia/evennia
EngoEngine,engo,1.7k,https://github.com/EngoEngine/engo
magefree,mage,1.7k,https://github.com/magefree/mage
dhewm,dhewm3,1.6k,https://github.com/dhewm/dhewm3
EQMG,Acid,1.6k,https://github.com/EQMG/Acid
bjornbytes,lovr,1.6k,https://github.com/bjornbytes/lovr
PixelVision8,PixelVision8,1.6k,https://github.com/PixelVision8/PixelVision8
SiliconStudio,xenko,1.5k,https://github.com/SiliconStudio/xenko
jwpttcg66,NettyGameServer,1.5k,https://github.com/jwpttcg66/NettyGameServer
tengge1,ShadowEditor,1.5k,https://github.com/tengge1/ShadowEditor
oakmound,oak,1.5k,https://github.com/oakmound/oak
ppy,osu-framework,1.5k,https://github.com/ppy/osu-framework
adriengivry,Overload,1.4k,https://github.com/adriengivry/Overload
excaliburjs,Excalibur,1.4k,https://github.com/excaliburjs/Excalibur
BlindMindStudios,StarRuler2-Source,1.4k,https://github.com/BlindMindStudios/StarRuler2-Source
letoram,arcan,1.4k,https://github.com/letoram/arcan
ct-js,ct-js,1.4k,https://github.com/ct-js/ct-js
